ContributorGroup,ContributionAmount,ContributorName,Employer,Occupation,Date,Location
Individual - Small,400.0,BHAVESH PATEL,PATEL VIDEO,BUSINESS OWNER,2024-12-11,"JERSEY CITY, NJ"
Individual - Small,3300.0,CIDO PATIRE,RETIRED,RETIRED,2024-06-24,"GARFIELD, NJ"
Individual - Small,1500.0,ROSS PEARLSON,CSG LAW,ATTORNEY,2023-12-15,"ROSELAND, NJ"
Individual - Small,1000.0,RICHARD PECHTER,UNEMPLOYED,UNEMPLOYED,2024-06-07,"SUMMIT, NJ"
Individual - Small,500.0,JOSEPH PEDONE,HUDSON COUNTY PREP,SERVICES OCCUPATION,2024-03-27,"JERSEY  CITY, NJ"
Individual - Small,1000.0,JONATHAN PELDMAN,LAW OFFICES OF JONATHAN PELDMAN PC,ATTORNEY,2024-06-05,"ALLENHURST, NJ"
Individual - Small,1000.0,ADAM PELDMAN,GOTHAM ABSTRACT & SETTLEMENT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-05,"MANHATTAN, NY"
Individual - Small,350.0,RASHEEN PEPPERS,UNEMPLOYED,UNEMPLOYED,2024-03-16,"NEWARK, NJ"
Individual - Small,350.0,YASIN PEPPERS,COOMBS CPA PC,ACCOUNTANTS/AUDITORS,2024-03-16,"NEWARK, NJ"
Individual - Small,1000.0,MARC PEREIRAS,PEREIRAS ARCHITECTS,ARCHITECT/SURVEYOR/PLANNER,2024-06-26,"UNION CITY, NJ"
Individual - Small,1000.0,MARC PEREIRAS,PEREIRAS ARCHITECTS,ARCHITECT/SURVEYOR/PLANNER,2024-09-30,"UNION CITY, NJ"
Individual - Small,1200.0,MARC PEREIRAS,PEREIRAS ARCHITECTS,ARCHITECT/SURVEYOR/PLANNER,2024-12-11,"UNION CITY, NJ"
Individual - Small,300.0,FRANK PERETORE,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-18,"BRENTWOOD, CA"
Individual - Small,1000.0,MEDARDO PEREZ,UNEMPLOYED,UNEMPLOYED,2024-05-10,"WEST NEW YORK, NJ"
Individual - Small,300.0,GERALDINE PEREZ,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-10,"UNION CITY, NJ"
Individual - Small,1000.0,CHRISTIAN PERRUCCI,FLORIO PERRUCCI STEINHARDT CAPPELLI TIPTO AND TAYL,ATTORNEY,2024-05-13,"BETHLEHEM, PA"
Individual - Large,5200.0,MICHAEL PERRUCCI,FLORIO PERRUCCI STEINHARDT CAPPELLI TIPTO AND TAYL,ATTORNEY,2024-03-31,"BETHLEHEM, PA"
Individual - Small,1000.0,SUSANNE PETICOLAS,GIBBONS LAW,ATTORNEY,2024-09-30,"HIGHLAND PARK, NJ"
Individual - Small,600.0,PREDRAG PETRIC,LA LINEA ARCHITECTURE LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-12-11,"BASKING RIDGE, NJ"
Individual - Large,5000.0,LEO PFLIEGER,PFLIEGER REALTY GROUP,REAL ESTATE,2023-12-28,"BERGENFIELD, NJ"
Individual - Small,250.0,BRIAN PHILIPSON,DETAILS LLC,REAL ESTATE,2024-04-22,"HOBOKEN, NJ"
Individual - Small,1000.0,BRIAN PHILIPSON,DETAILS LLC,REAL ESTATE,2024-05-31,"HOBOKEN, NJ"
Individual - Small,500.0,KIRIAKOS PIMENIDIS,UNEMPLOYED,UNEMPLOYED,2024-03-27,"JERSEY CITY, NJ"
Individual - Small,1000.0,ALAN PINES,BNE REAL ESTATE GROUP,REAL ESTATE,2024-06-17,"LIVINGSTON, NJ"
Individual - Small,500.0,CAROL PIRO,UNEMPLOYED,UNEMPLOYED,2024-04-15,"NUTLEY, NJ"
Individual - Small,500.0,VINCENT PITTA,PITTA LLP,ATTORNEY,2024-06-18,"NEW YORK, NY"
Individual - Small,500.0,VINCENT PITTA,PITTA LLP,ATTORNEY,2024-06-11,"NEW YORK, NY"
Individual - Small,1000.0,GERARD PIZZILLO,GENOVA BURNS LLC,ATTORNEY,2024-03-26,"JERSEY CITY, NJ"
Individual - Small,500.0,ANTHONY PIZZUTILLO,PIZZUTILLO PUBIC AFFAIRS LLC,PUBLIC SECTOR,2023-12-29,"PRINCETON, NJ"
Individual - Small,300.0,MICHAEL PLUMB,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-19,"FLORHAM PARK, NJ"
Individual - Small,200.0,MICHAEL PLUMB,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-03,"FLORHAM PARK, NJ"
Individual - Large,5200.0,LAUREN PLUMP,LPS REALTY LLC,REAL ESTATE,2023-12-29,"ISLAND HEIGHTS, NJ"
Individual - Small,1000.0,KESHAV PODDAR,WINDELS MARX,ATTORNEY,2023-12-28,"JERSEY CITY, NJ"
Individual - Small,1000.0,MANUEL POMBO,MANE DEVELOPMENT LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-01-17,"WAYNE, NJ"
Individual - Small,500.0,ANTHONY POPE,THE ANTHONY POPE LAW FIRM PC,ATTORNEY,2024-08-01,"NEWARK, NJ"
Individual - Large,5000.0,DAVID POPKIN,SELF-EMPLOYED,REAL ESTATE,2023-12-23,"JERSEY CITY, NJ"
Individual - Large,5200.0,JOSEPH PORCHETTA,PORCHETTA COMPANIES LTD,ENGINEER,2024-06-04,"SOUTH PLAINFIELD, NJ"
Individual - Small,300.0,JEN PORTER,CSG LAW,ATTORNEY,2023-12-19,"MORRISTOWN, NJ"
Individual - Small,200.0,JEN PORTER,CSG LAW,ATTORNEY,2024-12-09,"MORRISTOWN, NJ"
Individual - Small,250.0,JENNIE PU,HOBOKEN PUBLIC LIBRARY,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-11,"JERSEY CITY, NJ"
Individual - Small,250.0,JASON PUCCI,THE KISLAK COMPANY INC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-12-04,"SUMMIT, NJ"
Individual - Small,250.0,JASON PUCCI,THE KISLAK COMPANY INC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-12-04,"SUMMIT, NJ"
Individual - Small,600.0,MUSTAFA QATTOUS,CREST POINT DEVELOPMENT,CONSTRUCTION TRADE/LABOR TRADE,2024-12-04,"NORTH BERGEN, NJ"
Individual - Small,1000.0,FRED QUINN,OPTIMUM PROPERTY MANAGEMENT LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-09-16,"FARMINGDALE, NJ"
Individual - Small,300.0,MIRIAM QUIRCH,QRM LLC AKA LITTLE DARLINGS DAYCARE,EDUCATION/PROFESSOR/TEACHER,2024-12-09,"UNION CITY, NJ"
Individual - Small,500.0,BANDANA RAHA,RETIRED,RETIRED,2024-09-19,"WHIPPANY, NJ"
Individual - Small,1500.0,LOUIS RAINONE,RAINONE COUGHLIN MINCHELLO LLC,ATTORNEY,2024-09-26,"MIDDLETOWN, NJ"
Individual - Small,2500.0,LOUIS RAINONE,RAINONE COUGHLIN MINCHELLO LLC,ATTORNEY,2023-12-12,"MIDDLETOWN, NJ"
Individual - Small,300.0,PHILIP RALEIGH,UNEMPLOYED,UNEMPLOYED,2023-11-09,"JERSEY CITY, NJ"
Individual - Small,1000.0,PHILIP RALEIGH,UNEMPLOYED,UNEMPLOYED,2024-03-27,"JERSEY CITY, NJ"
Individual - Small,240.0,JOAN RAMIEREZ,J&J CLEANING AND JANITORIAL SERVICES LLC,SERVICES OCCUPATION,2024-01-25,"KEARNY, NJ"
Individual - Small,1000.0,SUNIL RAMNANI,MILLENNIUM INTERSTATE REALTY,REAL ESTATE,2023-12-21,"WOODBRIDGE, NJ"
Individual - Large,5200.0,BEN RAND,RNR PROPERITIES,REAL ESTATE,2023-12-29,"FAIRVIEW, NJ"
Individual - Large,5000.0,TUSEEAF RATHORE,SUNRISE GROUP OF COMPANIES,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-20,"NEWARK, NJ"
Individual - Small,400.0,MARISA RAUCHWAY,CSG LAW,ATTORNEY,2023-12-18,"LIVINGSTON, NJ"
Individual - Small,2000.0,HITESH RAVAL,UNEMPLOYED,UNEMPLOYED,2024-08-20,"HOBOKEN, NJ"
Individual - Small,500.0,MICHAEL REAGAN,CGI,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-02-05,"MANAHAWKIN, NJ"
Individual - Small,2000.0,SCOTT RECHLER,RXR REALTY LLC,REAL ESTATE,2024-05-13,"OLD BROOKVILLE, NY"
Individual - Small,150.0,RAYMOND REDDIN,REDDIN MARSI LLC,ATTORNEY,2024-01-30,"TOTOWA, NJ"
Individual - Small,250.0,RAYMOND REDDIN,REDDIN MARSI LLC,ATTORNEY,2023-12-03,"TOTOWA, NJ"
Individual - Small,250.0,RICHARD REGAN,RETIRED,RETIRED,2024-08-09,"GLEN RIDGE, NJ"
Individual - Small,2500.0,JOHN REILLY,RETIRED,RETIRED,2024-05-13,"BETHLEHEM, PA"
Individual - Small,300.0,ABIGAIL REMORE,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-15,"WHARTON, NJ"
Individual - Small,1000.0,NKOSI REMY,FIDELITY NATIONAL TITLE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-02-21,"HILLSIDE, NJ"
Individual - Small,1200.0,CAONABO REYES,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-11,"RIDGEFIELD, NJ"
Individual - Small,2500.0,JOHN RITO,SELF-EMPLOYED,REAL ESTATE,2023-12-28,"VERONA, NJ"
Individual - Small,3000.0,JACQUELINE RIVERA,BLACKSTONE 360 LLC,CONSTRUCTION TRADE/LABOR TRADE,2024-02-22,"NEWARK, NJ"
Individual - Small,250.0,DAWN ROARK,UNEMPLOYED,UNEMPLOYED,2024-06-18,"RICHMOND, VA"
Individual - Small,1000.0,STEVEN ROGUT,ROGUT MCCARTHY LLC,ATTORNEY,2024-03-25,"CRANFORD, NJ"
Individual - Small,1000.0,MARC ROLLO,ARCHER & GREINER PC,ATTORNEY,2024-06-10,"HADDONFIELD, NJ"
Individual - Small,2600.0,FELIX ROQUE,SELF-EMPLOYED,PHYSICIAN,2024-05-10,"WEST NEW YORK, NJ"
Individual - Large,4500.0,PETER ROSELLE,REGIONAL INDUSTRIES LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-01-29,"ELIZABETH, NJ"
Individual - Small,1000.0,DEBRA ROSEN,ARCHER & GREINER PC,ATTORNEY,2024-06-14,"MEDFORD, NJ"
Individual - Small,1000.0,THOMAS ROSENBERG,PRINCETON PUBLIC AFFAIRS GROUP,CONSULTANT,2024-03-23,"STRATFORD, NJ"
Individual - Small,300.0,JILL ROSENBERG,CSG LAW,ATTORNEY,2023-12-13,"ROSELAND, NJ"
Individual - Small,1000.0,AARON ROSENBERG,VISTAZA,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-08-30,"BROOKLYN, NY"
Individual - Small,200.0,JILL ROSENBERG,CSG LAW,ATTORNEY,2024-12-03,"ROSELAND, NJ"
Individual - Small,500.0,SCOTT ROSS,MAERSK SEALAND,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-17,"FLORHAM PARK, NJ"
Individual - Small,3000.0,NICK ROSSI,TRIAD COATINGS AND CONSTRUCTION LLC,CONSTRUCTION TRADE/LABOR TRADE,2023-12-12,"MORRISTOWN, NJ"
Individual - Small,1000.0,BARRY ROTHENBERG,MS,FINANCIAL SERVICES/BANKING,2024-06-17,"WARREN, NJ"
Individual - Small,500.0,DAVID ROTHENBERG,MORGAN STANLEY,FINANCIAL SERVICES/BANKING,2024-06-20,"NEW YORK, NY"
Individual - Large,5000.0,LORRAINE RUBINO,JOSEPH M SANZANI INC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-29,"TOWNSHIP OF WASHINGTON, NJ"
Individual - Small,240.0,RAUL RUIZ,SPANISH AMERICAN BAPTIST CHURCH,RELIGION,2024-02-20,"ENGLEWOOD, NJ"
Individual - Small,250.0,ROBERT RYAN,GROUP ARCHITECTURE,ARCHITECT/SURVEYOR/PLANNER,2024-04-03,"BRICK, NJ"
Individual - Small,1000.0,UZI SABAN,USA INTERIORS LLC,CONSTRUCTION TRADE/LABOR TRADE,2024-09-02,"SOUTH HACKENSACK, NJ"
Individual - Small,250.0,DANNER SAGAN,DANNER SAGAN LAW LLC,ATTORNEY,2024-01-30,"TOTOWA, NJ"
Individual - Small,1500.0,DANNER SAGAN,DANNER SAGAN LAW LLC,ATTORNEY,2024-12-12,"TOTOWA, NJ"
Individual - Small,250.0,JOANN SAITTA,INTERNATIONAL LONGSHOREMENS,SERVICES OCCUPATION,2024-01-23,"JERSEY CITY, NJ"
Individual - Small,4000.0,MOHAMMED SALEEM,LI'L L HALA LLC,REAL ESTATE,2023-12-20,"MONROE TOWNSHIP, NJ"
Individual - Small,400.0,MELISSA SALIMBENE,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-14,"MONTCLAIR, NJ"
Individual - Small,500.0,ROBERT SALMAN,SELF-EMPLOYED,ATTORNEY,2024-06-07,"MARLBORO, NJ"
Individual - Small,300.0,MARIANNE SAMAAN,UNEMPLOYED,UNEMPLOYED,2025-12-11,"NUTLEY, NJ"
Individual - Small,150.0,MARIANNE SAMAAN,UNEMPLOYED,UNEMPLOYED,2024-12-10,"NUTLEY, NJ"
Individual - Small,250.0,ANGELINA SAMARELLI,SAMRT CHOICE REALTY LLC,REAL ESTATE,2024-02-19,"JERSEY CITY, NJ"
Individual - Small,500.0,KIRAN SAMRAMINHAS,ARVINDER MINHAS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-02-21,"MONROE TOWNSHIP, NJ"
Individual - Small,300.0,EDGAR SANTILLAN,SELF-EMPLOYED,CONSULTANT,2024-06-19,"NORTH BERGEN, NJ"
Individual - Small,500.0,JAMIE SANTO,AFFORDABLE TREE CARE AND LAND SERVICE LLC,BUSINESS OWNER,2024-01-30,"TOTOWA, NJ"
Individual - Small,2000.0,GERARD SANZARI,NORTH BERGEN RENAISSANCE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-04,"NORTH BERGEN, NJ"
Individual - Small,400.0,JOSEPH SAPHIA,CSG LAW,ATTORNEY,2023-12-20,"MANHASSET, NY"
Individual - Small,300.0,DANIELA SARBU,SELF-EMPLOYED,REAL ESTATE,2024-06-19,"SUMMIT, NJ"
Individual - Small,250.0,WAYNE SARGENT,SOURCE POINT,INFORMATION TECHNOLOGY/COMPUTER SCIENCE,2024-02-19,"WESTMORELAND, NJ"
Individual - Small,250.0,WAYNE SARGENT,SOURCE POINT,INFORMATION TECHNOLOGY/COMPUTER SCIENCE,2024-02-19,"WESTMORELAND, NJ"
Individual - Small,300.0,CLARIMONDO SARNI,,RETIRED,2025-12-11,"JERSEY CITY, NJ"
Individual - Small,1000.0,JAMES SARTOR,PS&S LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-13,"WARREN, NJ"
Individual - Small,1000.0,VINCENT SARUBBI,ARCHER & GREINER PC,ATTORNEY,2024-06-17,"HADDON HEIGHTS, NJ"
Individual - Small,2500.0,LEONARD SAVINO,LANGAN ENGINEERING AND ENVIROMENTAL SERVICE,ENGINEER,2024-06-04,"PARAMUS, NJ"
Individual - Large,5200.0,DONALD SCARINCI,SCARINCI ANDHOLLENBECK LLC,ATTORNEY,2023-12-05,"LITTLE FALLS, NJ"
Individual - Small,500.0,FRANK SCARPA,UNEMPLOYED,UNEMPLOYED,2024-06-03,"LYNDHURST, NJ"
Individual - Small,1000.0,FRANK SCARPA,UNEMPLOYED,UNEMPLOYED,2024-09-30,"LYNDHURST, NJ"
Individual - Small,400.0,MICHELLE SCHAAP,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-20,"WEST ORANGE, NJ"
Individual - Small,-250.0,ELIZABETH SCHEDL,UNEMPLOYED,UNEMPLOYED,2024-01-16,"JERSEY CITY, NJ"
Individual - Small,250.0,ELIZABETH SCHEDL,UNEMPLOYED,UNEMPLOYED,2024-01-02,"JERSEY CITY, NJ"
Individual - Small,300.0,RICHARD SCHKOLNMICK,MJLS ASSOCIATES,ATTORNEY,2024-04-02,"MOUNTAINSIDE, NJ"
Individual - Small,1000.0,SCOTT SCHLESINGER,UNIVERSITY RADIOLOGY GROUP,PHYSICIAN,2024-04-17,"SHORT HILLS, NJ"
Individual - Small,300.0,MICHAEL SCHLOFF,MAPLEWOODSHOP,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-12,"MAPLEWOOD, NJ"
Individual - Small,2000.0,DAVID SCHLOSSBERG,CSG LAW,ATTORNEY,2023-12-19,"LIVINGSTON, NJ"
Individual - Small,300.0,CHRISTOPH SCHLUENDER,CHIRSTOPH SCHLUENDER REALTY,REAL ESTATE,2024-12-09,"UNION CITY, NJ"
Individual - Small,350.0,KEVIN SCHNEIDER,RETIRED,RETIRED,2024-04-02,"STIRLING, NJ"
Individual - Small,300.0,KEVIN SCHNEIDER,RETIRED,RETIRED,2024-08-10,"STIRLING, NJ"
Individual - Large,5000.0,BARRY SCHREIBER,BYLS REALTY LLC,REAL ESTATE,2023-12-13,"LAKEWOOD, NJ"
Individual - Large,5000.0,LEAH SCHREIBER,BYLS REALTY LLC,REAL ESTATE,2023-12-13,"LAKEWOOD, NJ"
Individual - Small,1000.0,JONATHAN SCHWARTZ,BNE REAL ESTATE GROUP,REAL ESTATE,2024-06-01,"LIVINGSTON, NJ"
Individual - Small,1000.0,STEVEN SCHWARTZ,HATFIELD SCHWARTZ LLC,ATTORNEY,2024-03-25,"CEDAR GROVE, NJ"
Individual - Large,5200.0,HOWARD SCHWARTZ,BNE REAL ESTATE GROUP,REAL ESTATE,2023-12-15,"LIVINGSTON, NJ"
Individual - Small,1000.0,MICHAEL SCHWEITZER,ENVIROMENTAL CONSULTING,CONSULTANT,2024-06-11,"BANGOR, PA"
Individual - Small,1000.0,RICHARD SCIARETTA,CLAIRMONT DEVELOPMENT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-17,"FAR HILLS, NJ"
Individual - Small,1000.0,CHARLES SCIARRA,SCIARRA & CATRAMBONE LLC,ATTORNEY,2024-03-04,"CLIFTON, NJ"
Individual - Small,1000.0,JOHN SCIROCCO,ACRISURE INSURANCE,INSURANCE,2023-12-01,"OLD TAPPAN, NJ"
Individual - Small,1000.0,JOHN SCIROCCO,ACRISURE INSURANCE,INSURANCE,2023-12-19,"OLD TAPPAN, NJ"
Individual - Small,1000.0,VINCENT SCOCA,VINCENT C SCOCA ESQ ATTORNEY BUSINESS ACCT,ATTORNEY,2024-03-25,"FAIRFIELD, NJ"
Individual - Small,500.0,ROBERT SCRIVO,RETIRED,RETIRED,2024-08-10,"EAST HANOVER, NJ"
Individual - Large,5200.0,THOMAS SCRIVO,O'TOOL SCRIVO LLC,ATTORNEY,2023-12-05,"LIVINGSTON, NJ"
Individual - Large,5000.0,THOMAS SCUDERI,ZANZARI'S NEW BRIDGE INN,HOSPITALITY/HOTEL/FOOD/BEVERAGE,2024-12-28,"PARAMUS, NJ"
Individual - Small,500.0,JENNIFER SCULLION,SELF-EMPLOYED,ATTORNEY,2024-03-09,"JERSEY CITY, NJ"
Individual - Small,1500.0,GEORGE SEDE,JCT SOLUTIONS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-19,"SPRINGFIELD, NJ"
Individual - Small,250.0,MARGEE SELVERS,RETIRED,RETIRED,2024-08-05,"ENGLISHTOWN, NJ"
Individual - Small,300.0,MICHAEL SEMERARO,LANGAN ENGINEERING AND ENVIROMENTAL SERVICE,ENGINEER,2024-01-26,"WAYNE, NJ"
Individual - Large,5200.0,MAZAHERI SETHI,SETHI AND MAZAHERI LLC,ATTORNEY,2023-12-05,"JERSEY CITY, NJ"
Individual - Small,1000.0,MARK SEVER,ARCHER & GREINER PC,ATTORNEY,2024-06-12,"MOORESTOWN, NJ"
Individual - Small,1000.0,HAMMUKHH SHAH,TV ASIA,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-14,"SECAUCUS, NJ"
Individual - Small,500.0,ARMEN SHAHINIAN,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-11-26,"FRANKLIN LAKES, NJ"
Individual - Small,-1000.0,BRENDA SHAHINIAN,UNEMPLOYED,UNEMPLOYED,2024-01-16,"FRANKLIN LAKES, NJ"
Individual - Small,1000.0,ARMEN SHAHINIAN,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-12,"FRANKLIN LAKES, NJ"
Individual - Small,1000.0,BRENDA SHAHINIAN,UNEMPLOYED,UNEMPLOYED,2023-12-12,"FRANKLIN LAKES, NJ"
Individual - Small,1000.0,BRENDA SHAHINIAN,UNEMPLOYED,UNEMPLOYED,2023-12-12,"FRANKLIN LAKES, NJ"
Individual - Large,5200.0,AMNON SHALHOV,JOY CONSTRUCTION CO,CONSTRUCTION TRADE/LABOR TRADE,2024-02-13,"NEW YORK CITY, NY"
Individual - Small,4000.0,MOHAMMED SHAVEEN,LI'L L HALA LLC,REAL ESTATE,2023-12-20,"MONROE, NJ"
Individual - Small,500.0,CATHERINE SHEA,RETIRED,RETIRED,2024-09-25,"TOMS RIVER, NJ"
Individual - Small,500.0,THOMAS SHEEHAN,US DOT,SERVICES OCCUPATION,2023-11-21,"BAYONNE, NJ"
Individual - Small,1500.0,THOMAS SHEEHAN,US DOT,SERVICES OCCUPATION,2024-02-12,"BAYONNE, NJ"
Individual - Small,300.0,PATRICK SHEEHY,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-01,"CALDWELL, NJ"
Individual - Small,2000.0,JEFFREY SHERRY,MCMANIMON SCOTLAND AND BAUMANN LLC,ATTORNEY,2023-11-10,"MARLBORO, NJ"
Individual - Small,1500.0,ERIC SHUFFLER,RIVER CROSSING STRATEGY GROUP,CONSULTANT,2023-12-18,"NEW YORK, NY"
Individual - Small,1000.0,SAMVIR SIDHU,CUSTOMERS BANK,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-21,"BROOKLYN, NY"
Individual - Large,5200.0,HEIKO SIELING,EASTERN MILLWORK,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-04,"JERSEY CITY, NJ"
Individual - Large,5000.0,FRANK SIELSKI,RETIRED,RETIRED,2024-03-12,"JERSEY CITY, NJ"
Individual - Small,3000.0,JOHN SILLS,SILLS CUMMIS AND GROSS PC,ATTORNEY,2024-02-15,"NEWARK, NJ"
Individual - Large,4700.0,MATTHEW SILVERMAN,SELF-EMPLOYED,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-02-08,"NOBLEBORO, ME"
Individual - Large,5200.0,HERSH SILVERSTEIN,POMEGRANATE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-19,"BROOKLYN, NY"
Individual - Small,1000.0,STACEY SINCLAIR,ARCHER & GREINER PC,ATTORNEY,2024-06-07,"BLACKWOOD, NJ"
Individual - Small,500.0,ARVINDER SINGH MINHAS,GN MANAGEMENT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-22,"MONROE TOWNSHIP, NJ"
Individual - Small,300.0,ANTHONY SNARSKI,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-11,"UNION CITY, NJ"
Individual - Small,600.0,LORI SOBEL,UNEMPLOYED,UNEMPLOYED,2024-03-06,"MANHATTAN, NY"
Individual - Small,2000.0,ANTHONY SODONO,MCMANIMON SCOTLAND AND BAUMANN LLC,ATTORNEY,2023-11-10,"MORRISTOWN, NJ"
Individual - Small,500.0,GEORGE SOLIMENE,A1 AFFORDABLE,CONSTRUCTION TRADE/LABOR TRADE,2024-01-30,"CLIFTON, NJ"
Individual - Small,2000.0,DAVID SOLIMINE,KORE INSURANCE HOLDINGS LLC,INSURANCE,2023-12-13,"LIVINGSTON, NJ"
Individual - Small,300.0,DANIEL SOLLITTI,CITY OF JERSEY CITY,LAW ENFORCEMENT,2024-12-04,"JERSEY CITY, NJ"
Individual - Small,3000.0,BOB SOMMER,AWSOM ASSOC LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-09-12,"RIDGEWOOD, NJ"
Individual - Small,500.0,MICHAEL SOMMER,WESTMINSTER MANAGEMENT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-02-12,"BASKING RIDGE, NJ"
Individual - Small,500.0,PETER SORIERO,FINANCIAL SERVICES INDUSTRIES,FINANCIAL SERVICES/BANKING,2024-03-15,"POINT PLEASANT, NJ"
Individual - Small,500.0,MICHELLE SPELL,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-19,"LIVINGSTON, NJ"
Individual - Small,200.0,MICHELLE SPELL,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-11-27,"LIVINGSTON, NJ"
Individual - Small,2500.0,ELIOT SPITZER,SELF-EMPLOYED,REAL ESTATE,2024-04-23,"NEW YORK, NY"
Individual - Small,300.0,PAUL ST ONGE,GIBBONS LAW,ATTORNEY,2024-10-01,"TRENTON, NJ"
Individual - Small,1000.0,LAUREN STAIGER,DASTI MURPHY AND MCGUCKIN PC,ATTORNEY,2024-03-18,"FORKED RIVER, NJ"
Individual - Small,300.0,TREMAIN STANLEY,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-10,"SUMMIT, NJ"
Individual - Small,1000.0,MARTIN STATFELD,BROWN AND BROWN,FINANCIAL SERVICES/BANKING,2024-06-18,"LIVINGSTON, NJ"
Individual - Large,5000.0,JOHN STEFANI,CME ASSOCIATES,ENGINEER,2023-12-12,"CLARSBURG, NJ"
Individual - Small,500.0,BETH STEFFANELLI,CALLAWAY HENDERSON SLTHEBYS,REAL ESTATE,2024-05-14,"STOCKTON, NJ"
Individual - Small,300.0,GLENN STEIN,CSG LAW,ATTORNEY,2024-11-27,"LEBANON, NJ"
Individual - Small,500.0,GLENN STEIN,CSG LAW,ATTORNEY,2023-12-13,"LEBANON, NJ"
Individual - Large,5000.0,DOUGLAS STEINHARDT,FLORIO PERRUCCI STEINHARDT CAPPELLI TIPTO AND TAYL,ATTORNEY,2024-03-31,"EASTON, PA"
Individual - Small,3000.0,MOSHE STENGEL,MAZEH REALTY,REAL ESTATE,2024-09-13,"BROOKLYN, NY"
Individual - Small,2500.0,GARY STETZ,STRETZ BELGIOVINE & MANWARREN,ATTORNEY,2024-03-04,"SHORT HILLS, NJ"
Individual - Small,1000.0,TIM STEVENSON,DESIGN SUITE,RETAIL SALES,2024-06-01,"NORTHFIELD, NJ"
Individual - Small,1500.0,EDWARD STEVENSON,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-18,"RIDGEWOOD, NJ"
Individual - Small,500.0,GARFIELD STOUTE,UNEMPLOYED,UNEMPLOYED,2024-03-27,"JERSEY CITY, NJ"
Individual - Small,3000.0,SOLOMON STRULOVIC,SOLOMON STRULOVIC,REAL ESTATE,2024-09-12,"JERSEY CITY, NJ"
Individual - Small,300.0,MANUEL SUAREZ,4816 HUDSON AVE LLC,HOSPITALITY/HOTEL/FOOD/BEVERAGE,2024-12-11,"UNION CITY, NJ"
Individual - Large,5000.0,JAY SURGENT,WEINER LAW GROUP LLP,ATTORNEY,2023-12-05,"MILLSTONE TOWNSHIP, NJ"
Individual - Small,250.0,HOWARD SWARTZ,BNE REAL ESTATE GROUP,REAL ESTATE,2023-12-01,"LIVINGSTON, NJ"
